Campaign_Group,Campaign_Name,Ad_Name,Date,Objective,Ad_Format,Device,Job_Function,Seniority,Company_Size,Industry,Impressions,Clicks,CTR,Conversions,Conversion_Rate,Spend,CPC,Revenue,ROAS,Leads,Lead_Form_Completion_Rate,Engagement_Rate
Back_Group,Back_To_School_2024,Sales_Ad,2024-08-26,Conversions,Sponsored_Content,Desktop,Sales,VP,1001-5000,Consulting,230256,6615,2.87,334,5.05,15839.62,2.39,62922.71,3.97,334,68.83,3.68
Back_Group,Back_To_School_2024,Sales_Ad,2024-08-26,Lead_Generation,Sponsored_Content,Desktop,Sales,Manager,501-1000,Marketing,180757,6212,3.44,464,7.47,17504.99,2.82,94431.34,5.39,464,70.12,3.73
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-26,Lead_Generation,Single_Image,Desktop,Operations,VP,10001+,Technology,609197,15562,2.55,1189,7.64,45155.55,2.9,259154.79,5.74,1189,70.04,2.93
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-26,Brand_Awareness,Single_Image,Desktop,HR,C-Level,10001+,Marketing,258829,7902,3.05,608,7.69,22537.58,2.85,114541.44,5.08,608,65.05,3.09
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-08-26,Conversions,Video,Mobile,HR,Director,1001-5000,Technology,181865,5737,3.15,329,5.73,15917.13,2.77,59232.58,3.72,329,70.7,3.09
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-26,Lead_Generation,Single_Image,Mobile,Marketing,Manager,501-1000,Technology,378994,13584,3.58,782,5.76,36198.17,2.66,130697.56,3.61,782,70.22,4.3
New_Group,New_Year_2024,Finance_Ad,2024-08-26,Conversions,Carousel,Desktop,Finance,Director,5001-10000,Consulting,408589,10020,2.45,683,6.82,19897.27,1.99,116554.38,5.86,683,66.46,3.11
New_Group,New_Year_2024,IT_Ad,2024-08-26,Brand_Awareness,Sponsored_Content,Mobile,IT,VP,1001-5000,Education,484803,9794,2.02,812,8.29,24616.61,2.51,138377.24,5.62,812,76.58,2.99
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-08-26,Conversions,Carousel,Mobile,Operations,Manager,10001+,Marketing,633802,14253,2.25,1070,7.51,39194.48,2.75,208740.66,5.33,1070,68.81,3.29
Q3_Group,Q3_Promo_2024,HR_Ad,2024-08-26,Brand_Awareness,Sponsored_Content,Desktop,HR,Director,10001+,Technology,230613,7455,3.23,638,8.56,15840.8,2.12,120486.79,7.61,638,70.32,2.9
Flash_Group,Flash_Sale_2024,Sales_Ad,2024-08-26,Lead_Generation,Single_Image,Desktop,Sales,VP,10001+,Consulting,312987,8405,2.69,514,6.12,24556.66,2.92,83311.46,3.39,514,70.09,2.9
Flash_Group,Flash_Sale_2024,Sales_Ad,2024-08-26,Lead_Generation,Single_Image,Mobile,Sales,VP,10001+,Marketing,405161,10351,2.55,870,8.4,20311.83,1.96,185773.31,9.15,870,78.08,3.61
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-08-27,Lead_Generation,Video,Desktop,Sales,Director,501-1000,Technology,467357,14793,3.17,987,6.67,39670.89,2.68,191219.76,4.82,987,75.57,3.15
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-08-27,Brand_Awareness,Single_Image,Desktop,Sales,Manager,10001+,Education,315565,9046,2.87,680,7.52,23620.05,2.61,132930.43,5.63,680,69.48,3.82
Black_Group,Black_Friday_2024,Sales_Ad,2024-08-27,Lead_Generation,Sponsored_Content,Desktop,Sales,Director,1001-5000,Marketing,370753,8208,2.21,748,9.11,19665.65,2.4,148280.56,7.54,748,68.94,3.54
Black_Group,Black_Friday_2024,Finance_Ad,2024-08-27,Conversions,Single_Image,Desktop,Finance,VP,5001-10000,Marketing,350952,10077,2.87,689,6.84,20223.63,2.01,126512.6,6.26,689,76.68,3.32
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-08-27,Conversions,Video,Desktop,Sales,C-Level,1001-5000,Marketing,169748,4338,2.56,374,8.62,8689.1,2.0,72983.03,8.4,374,70.57,3.4
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-08-27,Lead_Generation,Sponsored_Content,Mobile,Sales,C-Level,501-1000,Technology,568768,18675,3.28,998,5.34,39897.54,2.14,193131.29,4.84,998,76.1,3.69
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-08-27,Conversions,Single_Image,Mobile,Sales,VP,1001-5000,Consulting,336205,11632,3.46,882,7.58,23675.19,2.04,184309.03,7.78,882,73.04,3.73
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-08-27,Conversions,Sponsored_Content,Mobile,Operations,VP,1001-5000,Education,498318,15688,3.15,820,5.23,38460.55,2.45,161097.38,4.19,820,66.93,3.25
Back_Group,Back_To_School_2024,IT_Ad,2024-08-27,Lead_Generation,Single_Image,Mobile,IT,Manager,1001-5000,Marketing,273813,7450,2.72,501,6.72,19835.21,2.66,105756.99,5.33,501,69.96,3.59
Back_Group,Back_To_School_2024,Sales_Ad,2024-08-27,Brand_Awareness,Sponsored_Content,Mobile,Sales,C-Level,10001+,Consulting,300226,8424,2.81,702,8.33,18490.72,2.2,141944.78,7.68,702,64.12,3.59
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-27,Conversions,Video,Mobile,HR,C-Level,10001+,Education,281178,8200,2.92,720,8.78,23317.57,2.84,126286.17,5.42,720,65.89,4.02
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-27,Conversions,Single_Image,Desktop,HR,C-Level,5001-10000,Technology,443250,11843,2.67,726,6.13,32619.03,2.75,126543.74,3.88,726,72.59,3.27
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-08-27,Lead_Generation,Carousel,Mobile,HR,VP,1001-5000,Marketing,197279,5374,2.72,285,5.3,11612.8,2.16,58482.18,5.04,285,75.03,3.74
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-27,Conversions,Video,Desktop,IT,C-Level,1001-5000,Consulting,448140,12368,2.76,1094,8.85,26397.53,2.13,220162.52,8.34,1094,64.35,2.88
New_Group,New_Year_2024,Operations_Ad,2024-08-27,Brand_Awareness,Carousel,Desktop,Operations,VP,5001-10000,Education,725611,14707,2.03,1348,9.17,41305.24,2.81,241375.46,5.84,1348,71.57,3.81
New_Group,New_Year_2024,IT_Ad,2024-08-27,Conversions,Carousel,Mobile,IT,Manager,501-1000,Technology,211113,4895,2.32,301,6.15,12382.44,2.53,51442.79,4.15,301,71.08,3.42
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-08-27,Brand_Awareness,Carousel,Mobile,Sales,Manager,5001-10000,Technology,375480,13350,3.56,1193,8.94,26683.52,2.0,205571.76,7.7,1193,65.91,2.98
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-08-27,Lead_Generation,Video,Desktop,Sales,C-Level,1001-5000,Education,482244,14206,2.95,1196,8.42,40425.44,2.85,204035.86,5.05,1196,66.28,2.89
Flash_Group,Flash_Sale_2024,HR_Ad,2024-08-27,Brand_Awareness,Sponsored_Content,Desktop,HR,VP,501-1000,Consulting,341840,6800,1.99,529,7.78,14251.29,2.1,89964.54,6.31,529,66.08,3.22
Flash_Group,Flash_Sale_2024,HR_Ad,2024-08-27,Lead_Generation,Single_Image,Desktop,HR,Director,10001+,Consulting,310982,6136,1.97,514,8.38,16512.84,2.69,93755.87,5.68,514,75.23,3.29
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-08-28,Brand_Awareness,Carousel,Mobile,IT,VP,5001-10000,Consulting,298172,7836,2.63,504,6.43,20494.59,2.62,94347.47,4.6,504,73.06,3.38
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-08-28,Conversions,Single_Image,Desktop,IT,Director,5001-10000,Marketing,465305,10261,2.21,638,6.22,24976.07,2.43,136494.75,5.47,638,75.61,3.58
Black_Group,Black_Friday_2024,Operations_Ad,2024-08-28,Lead_Generation,Video,Mobile,Operations,Director,501-1000,Marketing,545367,18330,3.36,1464,7.99,48329.63,2.64,282186.74,5.84,1464,76.15,3.15
Black_Group,Black_Friday_2024,IT_Ad,2024-08-28,Brand_Awareness,Single_Image,Mobile,IT,Director,5001-10000,Consulting,726672,20600,2.83,1894,9.19,52919.36,2.57,351709.52,6.65,1894,73.39,3.63
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-08-28,Lead_Generation,Video,Desktop,Finance,VP,10001+,Technology,628365,17463,2.78,1244,7.12,38610.86,2.21,265911.44,6.89,1244,71.01,3.09
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-08-28,Conversions,Carousel,Mobile,HR,C-Level,501-1000,Technology,386663,10096,2.61,614,6.08,26217.08,2.6,110440.62,4.21,614,71.24,3.05
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-08-28,Brand_Awareness,Sponsored_Content,Desktop,Finance,Manager,1001-5000,Marketing,212557,7027,3.31,648,9.22,20240.82,2.88,139270.7,6.88,648,77.28,4.06
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-08-28,Lead_Generation,Carousel,Mobile,Finance,Manager,1001-5000,Marketing,629551,14791,2.35,999,6.75,35393.32,2.39,202926.45,5.73,999,70.65,3.4
Back_Group,Back_To_School_2024,HR_Ad,2024-08-28,Conversions,Single_Image,Mobile,HR,Manager,1001-5000,Technology,416479,13409,3.22,918,6.85,31128.2,2.32,194993.96,6.26,918,74.3,3.87
Back_Group,Back_To_School_2024,Operations_Ad,2024-08-28,Lead_Generation,Video,Desktop,Operations,C-Level,501-1000,Technology,425082,9062,2.13,570,6.29,22765.84,2.51,94811.22,4.16,570,74.28,3.32
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-28,Conversions,Carousel,Mobile,Sales,C-Level,501-1000,Technology,434112,13175,3.03,933,7.08,34425.46,2.61,180273.0,5.24,933,75.95,3.03
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-28,Lead_Generation,Carousel,Desktop,HR,Director,5001-10000,Marketing,333177,10203,3.06,596,5.84,26035.35,2.55,113983.95,4.38,596,74.49,3.93
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-08-28,Lead_Generation,Carousel,Mobile,Finance,VP,5001-10000,Education,405578,8838,2.18,600,6.79,19955.56,2.26,123858.25,6.21,600,71.62,3.94
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-08-28,Lead_Generation,Single_Image,Desktop,HR,Director,501-1000,Marketing,308685,9285,3.01,523,5.63,20356.47,2.19,84480.68,4.15,523,66.39,3.27
New_Group,New_Year_2024,IT_Ad,2024-08-28,Lead_Generation,Video,Mobile,IT,Director,10001+,Education,312591,9629,3.08,666,6.92,20290.56,2.11,107745.32,5.31,666,67.61,2.94
New_Group,New_Year_2024,Marketing_Ad,2024-08-28,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Manager,501-1000,Consulting,343973,8789,2.56,732,8.33,21361.62,2.43,154222.6,7.22,732,71.24,3.82
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-08-28,Lead_Generation,Sponsored_Content,Desktop,Marketing,VP,501-1000,Consulting,382657,9334,2.44,734,7.86,24764.18,2.65,137077.93,5.54,734,68.74,4.28
Q3_Group,Q3_Promo_2024,HR_Ad,2024-08-28,Lead_Generation,Single_Image,Mobile,HR,Manager,5001-10000,Consulting,729433,22815,3.13,1890,8.28,53306.75,2.34,378409.46,7.1,1890,71.64,3.07
Flash_Group,Flash_Sale_2024,Sales_Ad,2024-08-28,Lead_Generation,Carousel,Mobile,Sales,C-Level,501-1000,Technology,501071,11780,2.35,767,6.51,27628.74,2.35,130592.53,4.73,767,64.25,4.22
Flash_Group,Flash_Sale_2024,HR_Ad,2024-08-28,Lead_Generation,Carousel,Desktop,HR,VP,5001-10000,Marketing,537971,10731,1.99,600,5.59,28265.58,2.63,121660.5,4.3,600,71.07,4.29
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-08-29,Brand_Awareness,Video,Desktop,Marketing,Director,10001+,Consulting,407486,13113,3.22,1190,9.07,26232.35,2.0,230336.65,8.78,1190,68.36,3.06
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-08-29,Lead_Generation,Sponsored_Content,Mobile,IT,Manager,10001+,Consulting,599917,19279,3.21,1108,5.75,39399.09,2.04,203284.02,5.16,1108,75.99,4.3
Black_Group,Black_Friday_2024,Finance_Ad,2024-08-29,Conversions,Video,Desktop,Finance,Director,10001+,Education,431524,8498,1.97,438,5.15,24180.11,2.85,93134.66,3.85,438,69.73,3.95
Black_Group,Black_Friday_2024,IT_Ad,2024-08-29,Brand_Awareness,Video,Mobile,IT,Director,501-1000,Consulting,228822,5118,2.24,266,5.2,12292.17,2.4,48868.49,3.98,266,74.58,3.82
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-08-29,Lead_Generation,Single_Image,Mobile,IT,C-Level,1001-5000,Consulting,280482,5539,1.97,464,8.38,12320.3,2.22,83942.32,6.81,464,69.26,2.99
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-08-29,Lead_Generation,Sponsored_Content,Mobile,Operations,VP,10001+,Education,427129,12834,3.0,1068,8.32,30573.57,2.38,225862.09,7.39,1068,74.56,3.66
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-08-29,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Manager,10001+,Marketing,393620,10242,2.6,770,7.52,26645.89,2.6,161291.41,6.05,770,70.99,3.68
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-08-29,Conversions,Sponsored_Content,Desktop,Marketing,C-Level,501-1000,Technology,364730,8009,2.2,701,8.75,22655.04,2.83,141279.64,6.24,701,68.84,3.39
Back_Group,Back_To_School_2024,Marketing_Ad,2024-08-29,Lead_Generation,Video,Desktop,Marketing,Manager,1001-5000,Consulting,253029,5289,2.09,277,5.24,13029.57,2.46,46302.09,3.55,277,67.47,3.42
Back_Group,Back_To_School_2024,Marketing_Ad,2024-08-29,Brand_Awareness,Carousel,Desktop,Marketing,C-Level,5001-10000,Education,287375,7199,2.51,658,9.14,20746.59,2.88,108368.92,5.22,658,77.89,3.13
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-29,Conversions,Single_Image,Desktop,Sales,C-Level,10001+,Consulting,186239,6269,3.37,331,5.28,16512.32,2.63,68070.94,4.12,331,73.32,4.25
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-29,Lead_Generation,Sponsored_Content,Mobile,Sales,C-Level,501-1000,Marketing,552830,19892,3.6,1609,8.09,47855.94,2.41,348072.78,7.27,1609,63.93,4.02
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-29,Brand_Awareness,Carousel,Desktop,Marketing,VP,5001-10000,Consulting,338294,12307,3.64,915,7.43,24289.14,1.97,174940.92,7.2,915,68.23,3.93
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-29,Lead_Generation,Sponsored_Content,Mobile,Marketing,Director,1001-5000,Marketing,316438,7748,2.45,629,8.12,16555.56,2.14,107679.8,6.5,629,76.65,3.29
New_Group,New_Year_2024,Finance_Ad,2024-08-29,Brand_Awareness,Sponsored_Content,Desktop,Finance,Director,10001+,Marketing,555529,15322,2.76,927,6.05,40577.34,2.65,194023.36,4.78,927,74.38,3.37
New_Group,New_Year_2024,HR_Ad,2024-08-29,Brand_Awareness,Carousel,Desktop,HR,Director,501-1000,Marketing,374177,10506,2.81,540,5.14,30687.13,2.92,113214.83,3.69,540,73.84,3.14
Q3_Group,Q3_Promo_2024,Finance_Ad,2024-08-29,Brand_Awareness,Sponsored_Content,Mobile,Finance,VP,5001-10000,Consulting,440232,13270,3.01,1196,9.01,35069.3,2.64,252673.38,7.2,1196,68.56,3.05
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-08-29,Brand_Awareness,Single_Image,Desktop,Sales,C-Level,501-1000,Education,439018,15749,3.59,1351,8.58,45620.16,2.9,293688.97,6.44,1351,67.79,4.07
Flash_Group,Flash_Sale_2024,Finance_Ad,2024-08-29,Brand_Awareness,Carousel,Mobile,Finance,C-Level,5001-10000,Technology,389575,12866,3.3,1118,8.69,32919.11,2.56,205878.25,6.25,1118,77.95,3.2
Flash_Group,Flash_Sale_2024,Operations_Ad,2024-08-29,Brand_Awareness,Sponsored_Content,Mobile,Operations,Director,5001-10000,Consulting,571402,18903,3.31,1189,6.29,47900.92,2.53,230064.42,4.8,1189,71.07,3.15
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-08-30,Conversions,Single_Image,Mobile,Finance,Director,501-1000,Technology,511210,12314,2.41,734,5.96,34177.13,2.78,139556.93,4.08,734,73.77,4.31
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-08-30,Brand_Awareness,Carousel,Mobile,Finance,VP,5001-10000,Consulting,222561,6738,3.03,578,8.58,14219.13,2.11,121728.18,8.56,578,76.51,4.24
Black_Group,Black_Friday_2024,Operations_Ad,2024-08-30,Lead_Generation,Single_Image,Desktop,Operations,C-Level,5001-10000,Consulting,408106,12568,3.08,1069,8.51,28522.18,2.27,197966.83,6.94,1069,71.78,3.07
Black_Group,Black_Friday_2024,IT_Ad,2024-08-30,Conversions,Single_Image,Desktop,IT,Manager,1001-5000,Technology,404361,11206,2.77,888,7.92,28997.4,2.59,157293.48,5.42,888,75.19,4.08
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-08-30,Conversions,Carousel,Mobile,Operations,C-Level,1001-5000,Consulting,260247,9046,3.48,617,6.82,19156.54,2.12,101204.19,5.28,617,69.56,4.32
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-08-30,Lead_Generation,Sponsored_Content,Desktop,Operations,VP,501-1000,Consulting,571561,15227,2.66,799,5.25,40108.91,2.63,145150.13,3.62,799,71.47,3.58
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-08-30,Lead_Generation,Carousel,Mobile,Sales,VP,501-1000,Marketing,565288,12399,2.19,964,7.77,29194.21,2.35,172261.08,5.9,964,72.6,4.26
Summer_Group,Summer_Sale_2024,IT_Ad,2024-08-30,Brand_Awareness,Video,Mobile,IT,C-Level,5001-10000,Education,453375,14412,3.18,1214,8.42,30756.31,2.13,226972.06,7.38,1214,77.41,3.76
Back_Group,Back_To_School_2024,Operations_Ad,2024-08-30,Conversions,Single_Image,Desktop,Operations,Director,10001+,Technology,336612,8364,2.48,521,6.23,19008.67,2.27,107062.28,5.63,521,68.68,3.16
Back_Group,Back_To_School_2024,Sales_Ad,2024-08-30,Brand_Awareness,Carousel,Desktop,Sales,C-Level,10001+,Technology,234945,6439,2.74,402,6.24,12760.32,1.98,65798.14,5.16,402,74.79,4.25
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-30,Lead_Generation,Sponsored_Content,Desktop,Operations,Director,501-1000,Marketing,390236,11307,2.9,579,5.12,31525.98,2.79,98865.68,3.14,579,73.19,3.95
Spring_Group,Spring_Launch_2024,IT_Ad,2024-08-30,Brand_Awareness,Single_Image,Desktop,IT,Director,10001+,Consulting,422762,14957,3.54,1112,7.43,35066.99,2.34,240208.69,6.85,1112,76.67,2.92
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-30,Lead_Generation,Video,Mobile,IT,C-Level,1001-5000,Consulting,485161,15532,3.2,1361,8.76,30456.07,1.96,258753.64,8.5,1361,65.13,3.52
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-30,Brand_Awareness,Sponsored_Content,Desktop,IT,VP,1001-5000,Consulting,388159,10000,2.58,889,8.89,24052.26,2.41,159994.88,6.65,889,77.55,3.87
New_Group,New_Year_2024,Finance_Ad,2024-08-30,Brand_Awareness,Video,Mobile,Finance,Manager,1001-5000,Marketing,616272,14242,2.31,1065,7.48,34779.08,2.44,177174.71,5.09,1065,70.91,4.12
New_Group,New_Year_2024,Finance_Ad,2024-08-30,Conversions,Sponsored_Content,Desktop,Finance,Director,1001-5000,Consulting,380682,11569,3.04,846,7.31,33885.38,2.93,151257.99,4.46,846,72.21,3.66
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-08-30,Brand_Awareness,Video,Mobile,Operations,VP,5001-10000,Marketing,294701,6837,2.32,519,7.59,17885.69,2.62,94004.52,5.26,519,77.8,3.81
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-08-30,Conversions,Sponsored_Content,Desktop,Marketing,Manager,501-1000,Marketing,308987,8502,2.75,675,7.94,22592.88,2.66,118490.0,5.24,675,73.1,3.36
Flash_Group,Flash_Sale_2024,Finance_Ad,2024-08-30,Lead_Generation,Carousel,Mobile,Finance,C-Level,1001-5000,Education,423757,13069,3.08,1061,8.12,33056.39,2.53,194443.89,5.88,1061,74.58,2.9
Flash_Group,Flash_Sale_2024,IT_Ad,2024-08-30,Lead_Generation,Carousel,Desktop,IT,C-Level,501-1000,Technology,480608,17277,3.59,1364,7.89,35331.34,2.04,291562.06,8.25,1364,76.11,4.19
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-08-31,Lead_Generation,Video,Mobile,Operations,Manager,10001+,Education,556027,14235,2.56,791,5.56,32506.4,2.28,136831.09,4.21,791,73.17,3.36
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-08-31,Conversions,Single_Image,Mobile,Marketing,Director,10001+,Marketing,463351,14109,3.04,745,5.28,29100.23,2.06,154410.08,5.31,745,75.12,3.43
Black_Group,Black_Friday_2024,IT_Ad,2024-08-31,Conversions,Sponsored_Content,Mobile,IT,VP,10001+,Marketing,593528,14007,2.36,727,5.19,32500.23,2.32,128748.54,3.96,727,64.13,3.49
Black_Group,Black_Friday_2024,HR_Ad,2024-08-31,Lead_Generation,Carousel,Desktop,HR,VP,1001-5000,Education,463040,12928,2.79,767,5.93,29655.5,2.29,143733.95,4.85,767,76.25,4.3
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-08-31,Conversions,Single_Image,Desktop,HR,Director,10001+,Education,417900,15032,3.6,1155,7.68,35864.25,2.39,239444.99,6.68,1155,69.0,3.18
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-08-31,Brand_Awareness,Video,Desktop,IT,C-Level,5001-10000,Marketing,323844,10909,3.37,610,5.59,31371.94,2.88,122663.2,3.91,610,64.4,4.14
Summer_Group,Summer_Sale_2024,IT_Ad,2024-08-31,Brand_Awareness,Video,Desktop,IT,C-Level,1001-5000,Education,454148,14811,3.26,1133,7.65,40995.27,2.77,192492.78,4.7,1133,76.89,3.08
Summer_Group,Summer_Sale_2024,HR_Ad,2024-08-31,Lead_Generation,Sponsored_Content,Mobile,HR,Manager,10001+,Technology,362353,9735,2.69,531,5.45,23831.32,2.45,108810.23,4.57,531,65.85,3.82
Back_Group,Back_To_School_2024,IT_Ad,2024-08-31,Lead_Generation,Single_Image,Mobile,IT,Director,1001-5000,Education,343994,11428,3.32,988,8.65,25709.48,2.25,173768.27,6.76,988,72.06,3.58
Back_Group,Back_To_School_2024,IT_Ad,2024-08-31,Lead_Generation,Sponsored_Content,Desktop,IT,Director,5001-10000,Education,360579,7138,1.98,396,5.55,16773.53,2.35,69036.25,4.12,396,73.67,3.7
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-31,Lead_Generation,Sponsored_Content,Desktop,Sales,VP,10001+,Consulting,211291,6143,2.91,353,5.75,12763.02,2.08,67931.2,5.32,353,69.68,3.55
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-31,Brand_Awareness,Sponsored_Content,Desktop,Operations,VP,1001-5000,Consulting,277905,6311,2.27,551,8.73,18002.03,2.85,117308.95,6.52,551,73.01,4.12
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-31,Lead_Generation,Single_Image,Mobile,Marketing,VP,5001-10000,Consulting,542692,14934,2.75,1335,8.94,41883.48,2.8,239174.15,5.71,1335,70.19,3.71
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-31,Lead_Generation,Carousel,Mobile,Marketing,VP,1001-5000,Technology,482051,12057,2.5,828,6.87,28130.21,2.33,145628.12,5.18,828,70.62,4.0
New_Group,New_Year_2024,IT_Ad,2024-08-31,Lead_Generation,Single_Image,Desktop,IT,VP,501-1000,Marketing,526221,13671,2.6,1175,8.59,28887.81,2.11,224008.98,7.75,1175,77.69,3.24
New_Group,New_Year_2024,Finance_Ad,2024-08-31,Lead_Generation,Single_Image,Mobile,Finance,VP,5001-10000,Technology,241523,4766,1.97,319,6.69,9727.27,2.04,55123.11,5.67,319,64.44,3.2
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-08-31,Lead_Generation,Video,Mobile,Sales,Director,501-1000,Education,315029,10068,3.2,914,9.08,21209.68,2.11,155896.46,7.35,914,65.17,3.11
Q3_Group,Q3_Promo_2024,IT_Ad,2024-08-31,Brand_Awareness,Carousel,Mobile,IT,C-Level,10001+,Education,187685,5670,3.02,441,7.78,11981.46,2.11,78174.35,6.52,441,67.43,4.17
Flash_Group,Flash_Sale_2024,HR_Ad,2024-08-31,Brand_Awareness,Single_Image,Mobile,HR,Manager,501-1000,Education,451257,15399,3.41,1435,9.32,34762.58,2.26,311987.59,8.97,1435,75.65,4.13
Flash_Group,Flash_Sale_2024,IT_Ad,2024-08-31,Lead_Generation,Sponsored_Content,Mobile,IT,VP,501-1000,Consulting,687555,20749,3.02,1608,7.75,57118.73,2.75,336881.57,5.9,1608,77.18,3.96
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-09-01,Lead_Generation,Carousel,Mobile,IT,Manager,501-1000,Technology,618078,16768,2.71,1008,6.01,48071.84,2.87,164594.18,3.42,1008,65.72,3.11
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-09-01,Conversions,Single_Image,Mobile,Operations,VP,501-1000,Consulting,693120,18254,2.63,1560,8.55,39949.15,2.19,269912.88,6.76,1560,65.01,3.55
Black_Group,Black_Friday_2024,Marketing_Ad,2024-09-01,Lead_Generation,Single_Image,Mobile,Marketing,Director,1001-5000,Marketing,273252,6636,2.43,441,6.65,17561.04,2.65,73420.41,4.18,441,69.62,3.62
Black_Group,Black_Friday_2024,Sales_Ad,2024-09-01,Conversions,Video,Desktop,Sales,C-Level,1001-5000,Consulting,218669,4913,2.25,262,5.33,13296.74,2.71,56602.85,4.26,262,64.01,3.82
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-09-01,Lead_Generation,Video,Desktop,Operations,Manager,5001-10000,Technology,183323,5278,2.88,273,5.17,11313.73,2.14,57468.32,5.08,273,69.92,3.28
